href,video,gloss,grammar-category,category
/es.es/word/8501/certificado-de-estudios/0/?q=certificado+de+estudios,https://media.spreadthesign.com/video/mp4/5/124625.mp4,certificado de estudios,nombre,pedagogia
/es.es/word/8508/cualificacion-minima-para-acceder-a-la-universidad/0/?q=cualificaci%C3%B3n+m%C3%ADnima+para+acceder+a+la+universidad,https://media.spreadthesign.com/video/mp4/5/246350.mp4,cualificación mínima para acceder a la universidad,nombre,pedagogia
/es.es/word/8502/criterio-de-evaluacion/0/?q=criterio+de+evaluaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/151055.mp4,criterio de evaluación,nombre,pedagogia
/es.es/word/8509/educacion-infantil-universal/0/?q=educaci%C3%B3n+infantil+universal,https://media.spreadthesign.com/video/mp4/5/127808.mp4,educación infantil universal,nombre,pedagogia
/es.es/word/8503/sistema-de-calificacion/0/?q=sistema+de+calificaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/127846.mp4,sistema de calificación,nombre,pedagogia
/es.es/word/8570/educacion-obligatoria-para-los-alumnos-con-dificultades-de-aprendizaje/0/?q=educaci%C3%B3n+obligatoria+para+los+alumnos+con+dificultades+de+aprendizaje,https://media.spreadthesign.com/video/mp4/5/330838.mp4,educación obligatoria para los alumnos con dificultades de aprendizaje,nombre,pedagogia
/es.es/word/8577/creditos-de-educacion-secundaria/0/?q=cr%C3%A9ditos+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/208722.mp4,créditos de educación secundaria,nombre,pedagogia
/es.es/word/8574/certificado-de-educacion-secundaria-superior/0/?q=certificado+de+educaci%C3%B3n+secundaria+superior,https://media.spreadthesign.com/video/mp4/5/127791.mp4,certificado de educación secundaria superior,nombre,pedagogia
/es.es/word/8578/programa-escolar-de-educacion-secundaria/0/?q=programa+escolar+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/192888.mp4,programa escolar de educación secundaria,nombre,pedagogia
/es.es/word/8575/profesor-de-educacion-secundaria/0/?q=profesor+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/209211.mp4,profesor de educación secundaria,nombre,pedagogia
/es.es/word/8572/educacion-para-adultos-en-escuelas-superiores/0/?q=educaci%C3%B3n+para+adultos+en+escuelas+superiores,https://media.spreadthesign.com/video/mp4/5/330840.mp4,educación para adultos en escuelas superiores,nombre,pedagogia
/es.es/word/8579/escuela-de-educacion-secundaria/0/?q=escuela+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/208730.mp4,escuela de educación secundaria,nombre,pedagogia
/es.es/word/8576/nivel-de-educacion-secundaria/0/?q=nivel+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/154360.mp4,nivel de educación secundaria,nombre,pedagogia
/es.es/word/8573/normativa-de-educacion-secundaria/0/?q=normativa+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/209206.mp4,normativa de educación secundaria,nombre,pedagogia
/es.es/word/8540/ley-de-educacion/0/?q=ley+de+educaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/130239.mp4,ley de educación,nombre,pedagogia
/es.es/word/8547/transporte-escolar/0/?q=transporte+escolar,https://media.spreadthesign.com/video/mp4/5/157208.mp4,transporte escolar,nombre,pedagogia
/es.es/word/8544/comida-escolar/0/?q=comida+escolar,https://media.spreadthesign.com/video/mp4/5/278572.mp4,comida escolar,nombre,pedagogia
/es.es/word/8541/curso-de-gestion-escolar/0/?q=curso+de+gesti%C3%B3n+escolar,https://media.spreadthesign.com/video/mp4/5/151062.mp4,curso de gestión escolar,nombre,pedagogia
/es.es/word/8548/inicio-de-la-educacion-obligatoria/0/?q=inicio+de+la+educaci%C3%B3n+obligatoria,https://media.spreadthesign.com/video/mp4/5/151753.mp4,inicio de la educación obligatoria,nombre,pedagogia
/es.es/word/8545/asistencia-obligatoria-al-centro-de-ensenanza/0/?q=asistencia+obligatoria+al+centro+de+ense%C3%B1anza,https://media.spreadthesign.com/video/mp4/5/475176.mp4,asistencia obligatoria al centro de enseñanza,nombre,pedagogia
/es.es/word/8542/administracion-escolar/0/?q=administraci%C3%B3n+escolar,https://media.spreadthesign.com/video/mp4/5/475139.mp4,administración escolar,nombre,pedagogia
/es.es/word/8546/edad-limite-de-educacion-obliagatoria/0/?q=edad+l%C3%ADmite+de+educaci%C3%B3n+obliagatoria,https://media.spreadthesign.com/video/mp4/5/127804.mp4,edad límite de educación obliagatoria,nombre,pedagogia
/es.es/word/8543/ambiente-escolar/0/?q=ambiente+escolar,https://media.spreadthesign.com/video/mp4/5/149032.mp4,ambiente escolar,nombre,pedagogia
/es.es/word/8515/estudios-adaptados-a-alumnos-con-necesidades-especificas/0/?q=estudios+adaptados+a+alumnos+con+necesidades+espec%C3%ADficas,https://media.spreadthesign.com/video/mp4/5/330914.mp4,estudios adaptados a alumnos con necesidades específicas,nombre,pedagogia
/es.es/word/8512/educacion-publica/0/?q=educaci%C3%B3n+p%C3%BAblica,https://media.spreadthesign.com/video/mp4/5/127811.mp4,educación pública,nombre,pedagogia
/es.es/word/8511/criterios-generales-de-admision/0/?q=criterios+generales+de+admisi%C3%B3n,https://media.spreadthesign.com/video/mp4/5/127795.mp4,criterios generales de admisión,nombre,pedagogia
/es.es/word/8516/educacion-adaptada-de-forma-individual/0/?q=educaci%C3%B3n+adaptada+de+forma+individual,https://media.spreadthesign.com/video/mp4/5/127807.mp4,educación adaptada de forma individual,nombre,pedagogia
/es.es/word/8513/estrategias-de-estudio-alternativas/0/?q=estrategias+de+estudio+alternativas,https://media.spreadthesign.com/video/mp4/5/151741.mp4,estrategias de estudio alternativas,nombre,pedagogia
/es.es/word/8580/educacion-secundaria-para-los-alumnos-con-dificultades-de-aprendizaje/0/?q=educaci%C3%B3n+secundaria++para+los+alumnos+con+dificultades+de+aprendizaje,https://media.spreadthesign.com/video/mp4/5/330845.mp4,educación secundaria  para los alumnos con dificultades de aprendizaje,nombre,pedagogia
/es.es/word/8587/bienestar-del-alumno/0/?q=bienestar+del+alumno,https://media.spreadthesign.com/video/mp4/5/124638.mp4,bienestar del alumno,nombre,pedagogia
/es.es/word/8584/participacion-de-los-estudiantes-en-su-propio-aprendizaje/0/?q=participaci%C3%B3n+de+los+estudiantes+en+su+propio+aprendizaje,https://media.spreadthesign.com/video/mp4/5/127832.mp4,participación de los estudiantes en su propio aprendizaje,nombre,pedagogia
/es.es/word/8581/repetir-curso/0/?q=repetir+curso,https://media.spreadthesign.com/video/mp4/5/217220.mp4,repetir curso,verbo,pedagogia
/es.es/word/8588/personal-responsable-del-bienestar-del-alumnado/0/?q=personal+responsable+del+bienestar+del+alumnado,https://media.spreadthesign.com/video/mp4/5/157195.mp4,personal responsable del bienestar del alumnado,nombre,pedagogia
/es.es/word/8585/consejo-de-estudiantes/0/?q=consejo+de+estudiantes,https://media.spreadthesign.com/video/mp4/5/330651.mp4,consejo de estudiantes,nombre,pedagogia
/es.es/word/8589/escuela-inclusiva/0/?q=escuela+inclusiva,https://media.spreadthesign.com/video/mp4/5/127861.mp4,escuela inclusiva,nombre,pedagogia
/es.es/word/8586/alumno-presidente-del-consejo-escolar/0/?q=alumno+presidente+del+consejo+escolar,https://media.spreadthesign.com/video/mp4/5/124791.mp4,alumno presidente del consejo escolar,nombre,pedagogia
/es.es/word/8550/evaluacion-escrita/0/?q=evaluaci%C3%B3n++escrita,https://media.spreadthesign.com/video/mp4/5/330721.mp4,evaluación  escrita,nombre,pedagogia
/es.es/word/8555/educacion-adaptada-a-estudiantes-con-necesidades-especiales/0/?q=educaci%C3%B3n+adaptada+a+estudiantes+con+necesidades+especiales,https://media.spreadthesign.com/video/mp4/5/330695.mp4,educación adaptada a estudiantes con necesidades especiales,nombre,pedagogia
/es.es/word/8557/programa-especial/0/?q=programa+especial,https://media.spreadthesign.com/video/mp4/5/157546.mp4,programa especial,nombre,pedagogia
/es.es/word/8554/maestro-de-educacion-especial/0/?q=maestro+de+educacion+especial,https://media.spreadthesign.com/video/mp4/5/130231.mp4,maestro de educacion especial,nombre,pedagogia
/es.es/word/8551/examen-escrito/0/?q=examen+escrito,https://media.spreadthesign.com/video/mp4/5/208732.mp4,examen escrito,nombre,pedagogia
/es.es/word/8556/centro-de-escolarizacion-preferente-de-alumnado-sordo/0/?q=centro+de+escolarizaci%C3%B3n+preferente+de+alumnado+sordo,https://media.spreadthesign.com/video/mp4/5/127797.mp4,centro de escolarización preferente de alumnado sordo,nombre,pedagogia
/es.es/word/8521/carta-de-aceptacion/0/?q=carta+de+aceptaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/127789.mp4,carta de aceptación,nombre,pedagogia
/es.es/word/8529/taller-practico/0/?q=taller+pr%C3%A1ctico,https://media.spreadthesign.com/video/mp4/5/127851.mp4,taller práctico,nombre,pedagogia
/es.es/word/8595/proyecto-final-e-carrera/0/?q=proyecto+final+e+carrera,https://media.spreadthesign.com/video/mp4/5/127837.mp4,proyecto final e carrera,nombre,pedagogia
/es.es/word/8592/actividades-artisiticas/0/?q=actividades+art%C3%ADsiticas,https://media.spreadthesign.com/video/mp4/5/124785.mp4,actividades artísiticas,nombre,pedagogia
/es.es/word/8594/talleres-practicos/0/?q=talleres+pr%C3%A1cticos,https://media.spreadthesign.com/video/mp4/5/157132.mp4,talleres prácticos,nombre,pedagogia
/es.es/word/8591/educacion-superior-privada/0/?q=educaci%C3%B3n+superior+privada,https://media.spreadthesign.com/video/mp4/5/152050.mp4,educación superior privada,nombre,pedagogia
/es.es/word/8593/estetica/0/?q=Est%C3%A9tica,https://media.spreadthesign.com/video/mp4/5/124796.mp4,Estética,nombre,pedagogia
/es.es/word/8567/certificado-de-educacion-secundaria-obligatoria/0/?q=certificado+de+educaci%C3%B3n+secundaria+obligatoria,https://media.spreadthesign.com/video/mp4/5/127790.mp4,certificado de educación secundaria obligatoria,nombre,pedagogia
/es.es/word/8564/educacion-primaria/0/?q=educaci%C3%B3n+primaria,https://media.spreadthesign.com/video/mp4/5/330843.mp4,educación primaria,nombre,pedagogia
/es.es/word/8561/beca/0/?q=beca,https://media.spreadthesign.com/video/mp4/5/148952.mp4,beca,nombre,pedagogia
/es.es/word/8565/educacion-secundaria/0/?q=educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/330844.mp4,educación secundaria,nombre,pedagogia
/es.es/word/8562/guia-de-orientacion-sobre-estudios/0/?q=gu%C3%ADa+de+orientaci%C3%B3n+sobre+estudios,https://media.spreadthesign.com/video/mp4/5/179413.mp4,guía de orientación sobre estudios,nombre,pedagogia
/es.es/word/8569/centros-de-educacion-de-adultos/0/?q=centros+de+educaci%C3%B3n+de+adultos,https://media.spreadthesign.com/video/mp4/5/152049.mp4,centros de educación de adultos,nombre,pedagogia
/es.es/word/8566/legislacion-educativa/0/?q=legislaci%C3%B3n+educativa,https://media.spreadthesign.com/video/mp4/5/475920.mp4,legislación educativa,nombre,pedagogia
/es.es/word/8563/visita-a-centros-de-trabajo/0/?q=visita+a+centros+de+trabajo,https://media.spreadthesign.com/video/mp4/5/152288.mp4,visita a centros de trabajo,nombre,pedagogia
/es.es/word/8538/seguro-sanitario-escolar/0/?q=seguro+sanitario+escolar,https://media.spreadthesign.com/video/mp4/5/163562.mp4,seguro sanitario escolar,nombre,pedagogia
/es.es/word/8534/educacion-gratuita/0/?q=educaci%C3%B3n+gratuita,https://media.spreadthesign.com/video/mp4/5/330836.mp4,educación gratuita,nombre,pedagogia
/es.es/word/8539/inspector-de-educacion/0/?q=inspector+de+educaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/175706.mp4,inspector de educación,nombre,pedagogia
/es.es/word/8536/fracaso-escolar/0/?q=fracaso+escolar,https://media.spreadthesign.com/video/mp4/5/330758.mp4,fracaso escolar,nombre,pedagogia
/es.es/word/8533/sin-cargo/0/?q=sin+cargo,https://media.spreadthesign.com/video/mp4/5/124774.mp4,sin cargo,adjetivo,pedagogia
/es.es/word/8280/abandonar/0/?q=abandonar,https://media.spreadthesign.com/video/mp4/5/271893.mp4,abandonar,verbo,pedagogia
/es.es/word/8260/economia-domestica/0/?q=econom%C3%ADa+dom%C3%A9stica,https://media.spreadthesign.com/video/mp4/5/230518.mp4,economía doméstica,nombre,pedagogia
/es.es/word/8924/actividad-escolar-fuera-del-centro/0/?q=actividad+escolar+fuera+del+centro,https://media.spreadthesign.com/video/mp4/5/276107.mp4,actividad escolar fuera del centro,nombre,pedagogia
/es.es/word/8975/catear/0/?q=catear,https://media.spreadthesign.com/video/mp4/5/275367.mp4,catear,verbo,pedagogia
/es.es/word/8608/educacion-previa/0/?q=educaci%C3%B3n+previa,https://media.spreadthesign.com/video/mp4/5/475773.mp4,educación previa,nombre,pedagogia
/es.es/word/8605/pcpi/0/?q=PCPI,https://media.spreadthesign.com/video/mp4/5/173811.mp4,PCPI,nombre,pedagogia
/es.es/word/8607/estudios-avanzados/0/?q=estudios+avanzados,https://media.spreadthesign.com/video/mp4/5/330915.mp4,estudios avanzados,nombre,pedagogia
/es.es/word/8604/sobradamente-cualificado/0/?q=sobradamente+cualificado,https://media.spreadthesign.com/video/mp4/5/163622.mp4,sobradamente cualificado,adjetivo,pedagogia
/es.es/word/8609/conferenciante/0/?q=conferenciante,https://media.spreadthesign.com/video/mp4/5/124628.mp4,conferenciante,nombre,pedagogia
/es.es/word/8601/educacion-de-adultos-gratuita/0/?q=educaci%C3%B3n+de+adultos+gratuita,https://media.spreadthesign.com/video/mp4/5/270852.mp4,educación de adultos gratuita,nombre,pedagogia
/es.es/word/8603/educacion-reglada/0/?q=educaci%C3%B3n+reglada,https://media.spreadthesign.com/video/mp4/5/127813.mp4,educación reglada,nombre,pedagogia
/es.es/word/8678/formacion-para-director-de-colegio/0/?q=formaci%C3%B3n+para+director+de+colegio,https://media.spreadthesign.com/video/mp4/5/475854.mp4,formación para director de colegio,nombre,pedagogia
/es.es/word/8670/potencial/0/?q=potencial,https://media.spreadthesign.com/video/mp4/5/130242.mp4,potencial,nombre,pedagogia
/es.es/word/8672/proyecto-de-fin-de-curso/0/?q=proyecto+de++fin+de+curso,https://media.spreadthesign.com/video/mp4/5/192960.mp4,proyecto de  fin de curso,nombre,pedagogia
/es.es/word/8677/director-de-colegio/0/?q=director+de+colegio,https://media.spreadthesign.com/video/mp4/5/475749.mp4,director de colegio,nombre,pedagogia
/es.es/word/8679/beca-escolar/0/?q=beca+escolar,https://media.spreadthesign.com/video/mp4/5/148951.mp4,beca escolar,nombre,pedagogia
/es.es/word/8671/colegio-de-integracion/0/?q=colegio+de+integraci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/124626.mp4,colegio de integración,nombre,pedagogia
/es.es/word/8673/dificultad-severa-y-profunda-en-el-aprendizaje/0/?q=dificultad+severa+y+profunda+en+el+aprendizaje,https://media.spreadthesign.com/video/mp4/5/152617.mp4,dificultad severa y profunda en el aprendizaje,nombre,pedagogia
/es.es/word/8640/ano-escolar/0/?q=a%C3%B1o+escolar,https://media.spreadthesign.com/video/mp4/5/175505.mp4,año escolar,nombre,pedagogia
/es.es/word/8647/coste-por-alumno/0/?q=coste+por+alumno,https://media.spreadthesign.com/video/mp4/5/130249.mp4,coste por alumno,nombre,pedagogia
/es.es/word/8641/desarrollo-intelectual/0/?q=desarrollo+intelectual,https://media.spreadthesign.com/video/mp4/5/330826.mp4,desarrollo intelectual,nombre,pedagogia
/es.es/word/8648/iniciativa-educativa-para-adultos/0/?q=iniciativa+educativa+para+adultos,https://media.spreadthesign.com/video/mp4/5/208723.mp4,iniciativa educativa para adultos,nombre,pedagogia
/es.es/word/8645/formacion-en-el-empleo/0/?q=formaci%C3%B3n+en+el+empleo,https://media.spreadthesign.com/video/mp4/5/127825.mp4,formación en el empleo,nombre,pedagogia
/es.es/word/8649/objetivos-de-la-educacion/0/?q=objetivos+de+la+educaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/151582.mp4,objetivos de la educación,nombre,pedagogia
/es.es/word/8646/colegio-religioso/0/?q=colegio+religioso,https://media.spreadthesign.com/video/mp4/5/127823.mp4,colegio religioso,nombre,pedagogia
/es.es/word/8643/educacion-secundaria-para-adultos/0/?q=educaci%C3%B3n+secundaria+para+adultos,https://media.spreadthesign.com/video/mp4/5/127815.mp4,educación secundaria para adultos,nombre,pedagogia
/es.es/word/8618/maestro-de-educacion-infantil/0/?q=maestro+de+educaci%C3%B3n+infantil,https://media.spreadthesign.com/video/mp4/5/151580.mp4,maestro de educación infantil,nombre,pedagogia
/es.es/word/8615/clase-de-educacion-infantil/0/?q=clase+de+educaci%C3%B3n+infantil,https://media.spreadthesign.com/video/mp4/5/151175.mp4,clase de educación infantil,nombre,pedagogia
/es.es/word/8617/actividades-en-infantil/0/?q=actividades+en+infantil,https://media.spreadthesign.com/video/mp4/5/124787.mp4,actividades en infantil,nombre,pedagogia
/es.es/word/8619/formacion-como-maestro-de-educacion-infantil/0/?q=formaci%C3%B3n+como+maestro+de+educaci%C3%B3n+infantil,https://media.spreadthesign.com/video/mp4/5/330755.mp4,formación como maestro de educación infantil,nombre,pedagogia
/es.es/word/8616/educacion-preescolar/0/?q=educaci%C3%B3n+preescolar,https://media.spreadthesign.com/video/mp4/5/330842.mp4,educación preescolar,nombre,pedagogia
/es.es/word/8680/dia-de-formacion-en-el-empleo/0/?q=d%C3%ADa+de+formaci%C3%B3n+en+el+empleo,https://media.spreadthesign.com/video/mp4/5/152592.mp4,día de formación en el empleo,nombre,pedagogia
/es.es/word/8685/profesor-de-apoyo/0/?q=profesor+de+apoyo,https://media.spreadthesign.com/video/mp4/5/190999.mp4,profesor de apoyo,nombre,pedagogia
/es.es/word/8682/prestamo-para-estudios/0/?q=pr%C3%A9stamo+para+estudios,https://media.spreadthesign.com/video/mp4/5/157562.mp4,préstamo para estudios,nombre,pedagogia
/es.es/word/8684/dificultades-para-el-estudio/0/?q=dificultades+para+el+estudio,https://media.spreadthesign.com/video/mp4/5/190974.mp4,dificultades para el estudio,nombre,pedagogia
/es.es/word/8681/ayuda-al-estudiante-de-educacion-secundaria/0/?q=ayuda+al+estudiante+de+educaci%C3%B3n+secundaria,https://media.spreadthesign.com/video/mp4/5/330572.mp4,ayuda al estudiante de educación secundaria,nombre,pedagogia
/es.es/word/8683/beca-a-estudiantes-de-secundaria-superior/0/?q=beca+a+estudiantes+de+secundaria+superior,https://media.spreadthesign.com/video/mp4/5/330458.mp4,beca a estudiantes de secundaria superior,nombre,pedagogia
/es.es/word/8658/asignatura-troncal/0/?q=asignatura+troncal,https://media.spreadthesign.com/video/mp4/5/475174.mp4,asignatura troncal,nombre,pedagogia
/es.es/word/8655/cualificacion/0/?q=cualificaci%C3%B3n,https://media.spreadthesign.com/video/mp4/5/450054.mp4,cualificación,nombre,pedagogia
/es.es/word/8652/codigo-del-curso/0/?q=c%C3%B3digo+del+curso,https://media.spreadthesign.com/video/mp4/5/130252.mp4,código del curso,nombre,pedagogia
/es.es/word/8650/nivel-de-conocimiento/0/?q=nivel+de+conocimiento,https://media.spreadthesign.com/video/mp4/5/174617.mp4,nivel de conocimiento,nombre,pedagogia
/es.es/word/8654/formacion-profesional-superior/0/?q=formaci%C3%B3n+profesional+superior,https://media.spreadthesign.com/video/mp4/5/175757.mp4,formación profesional superior,nombre,pedagogia
